0,1,2,3,4,5,6
daw_json_link,iree,73.0,nan,nan,nan,False
daw_json_link,itk-wasm,-12.0,nan,nan,nan,False
daw_json_link,kain2,-11.0,nan,nan,nan,False
daw_json_link,kram,-12.0,nan,nan,nan,False
daw_json_link,lammps,-12.0,nan,nan,nan,False
daw_json_link,lbstanza,-12.0,nan,nan,nan,False
daw_json_link,ldp,-12.0,nan,nan,nan,False
daw_json_link,libbulletjme,1.0,nan,nan,nan,False
daw_json_link,libki-client,-12.0,nan,nan,nan,False
daw_json_link,libmem,-7.0,nan,nan,nan,False
daw_json_link,libmongocrypt,28.0,nan,nan,nan,False
daw_json_link,libosdp-conformance,-12.0,nan,nan,nan,False
daw_json_link,libphonenumber,-12.0,nan,nan,nan,False
daw_json_link,libpressio,-12.0,nan,nan,nan,False
daw_json_link,libredwg,6.0,nan,nan,nan,False
daw_json_link,libuseful,-12.0,nan,nan,nan,False
daw_json_link,libvma,-12.0,nan,nan,nan,False
daw_json_link,libxlsxwriter,-11.0,nan,nan,nan,False
daw_json_link,lima,-12.0,nan,nan,nan,False
daw_json_link,limine,42.0,nan,nan,nan,False
daw_json_link,link-grammar,-10.0,nan,nan,nan,False
daw_json_link,linux,145.0,nan,nan,nan,False
daw_json_link,linux-mainline-and-mali-generic-stable-kernel,-12.0,nan,nan,nan,False
daw_json_link,lith,-12.0,nan,nan,nan,False
daw_json_link,llama.cpp,22.0,nan,nan,nan,False
daw_json_link,longtail,-4.0,nan,nan,nan,False
daw_json_link,lsquic,-11.0,nan,nan,nan,False
daw_json_link,lyre,-12.0,nan,nan,nan,False
daw_json_link,maaassistantarknights,-12.0,nan,nan,nan,False
daw_json_link,magic,-11.0,nan,nan,nan,False
daw_json_link,magisk,-5.0,nan,nan,nan,False
daw_json_link,mame,-12.0,nan,nan,nan,False
daw_json_link,maven,-12.0,nan,nan,nan,False
daw_json_link,mb-system,-12.0,nan,nan,nan,False
daw_json_link,mbed-os,30.0,nan,nan,nan,False
daw_json_link,megachat,-12.0,nan,nan,nan,False
daw_json_link,megasync,-12.0,nan,nan,nan,False
daw_json_link,minic,-10.0,nan,nan,nan,False
daw_json_link,minisatip,-4.0,nan,nan,nan,False
daw_json_link,moarvm,-12.0,nan,nan,nan,False
daw_json_link,mod_h2,-12.0,nan,nan,nan,False
daw_json_link,mod_md,-12.0,nan,nan,nan,False
daw_json_link,mongo-c-driver,-8.0,nan,nan,nan,False
daw_json_link,moolticute,-12.0,nan,nan,nan,False
daw_json_link,moonlight-android,-12.0,nan,nan,nan,False
daw_json_link,moonlight-tv,13.0,nan,nan,nan,False
daw_json_link,moosefs,-12.0,nan,nan,nan,False
daw_json_link,mympd,8.0,nan,nan,nan,False
daw_json_link,nano-node,-1.0,nan,nan,nan,False
daw_json_link,nassp,-12.0,nan,nan,nan,False
daw_json_link,nco,-12.0,nan,nan,nan,False
daw_json_link,neosphere,4.0,nan,nan,nan,False
daw_json_link,nghttp2,-4.0,nan,nan,nan,False
daw_json_link,nimblephysics,-12.0,nan,nan,nan,False
daw_json_link,nodegui,34.0,nan,nan,nan,False
daw_json_link,notcurses,41.0,nan,nan,nan,False
daw_json_link,notepad-plus-plus,-12.0,nan,nan,nan,False
daw_json_link,npcap,-12.0,nan,nan,nan,False
daw_json_link,nuttx-star64,-12.0,nan,nan,nan,False
daw_json_link,nvenc,-5.0,nan,nan,nan,False
daw_json_link,obs-studio,12.0,nan,nan,nan,False
daw_json_link,obs-studio-node,-12.0,nan,nan,nan,False
daw_json_link,omnimidi,7.0,nan,nan,nan,False
daw_json_link,onednn,-12.0,nan,nan,nan,False
daw_json_link,oneplus9pro,-10.0,nan,nan,nan,False
daw_json_link,oot3d_randomizer,-12.0,nan,nan,nan,False
daw_json_link,opengeode,19.0,nan,nan,nan,False
daw_json_link,opengeode-geosciences,-12.0,nan,nan,nan,False
daw_json_link,openjkdf2,-10.0,nan,nan,nan,False
daw_json_link,openlitespeed,-12.0,nan,nan,nan,False
daw_json_link,openpmix,5.0,nan,nan,nan,False
daw_json_link,openstudio,1.0,nan,nan,nan,False
daw_json_link,openttd-patches,2.0,nan,nan,nan,False
daw_json_link,openvisus,-3.0,nan,nan,nan,False
daw_json_link,oscar64,-12.0,nan,nan,nan,False
daw_json_link,osquery,-12.0,nan,nan,nan,False
daw_json_link,outcome,-3.0,nan,nan,nan,False
daw_json_link,patchersupportpkg,-8.0,nan,nan,nan,False
daw_json_link,pcsx2,-12.0,nan,nan,nan,False
daw_json_link,pgbackrest,-7.0,nan,nan,nan,False
daw_json_link,pineapple-src,-12.0,nan,nan,nan,False
daw_json_link,pmdsky-debug,-6.0,nan,nan,nan,False
daw_json_link,ponyc,8.0,nan,nan,nan,False
daw_json_link,power-grid-model,50.0,nan,nan,nan,False
daw_json_link,praat,-12.0,nan,nan,nan,False
daw_json_link,protobuf,-12.0,nan,nan,nan,False
daw_json_link,proxygen,-12.0,nan,nan,nan,False
daw_json_link,proxysql,-12.0,nan,nan,nan,False
daw_json_link,prusaslicer,-12.0,nan,nan,nan,False
daw_json_link,pspg,-10.0,nan,nan,nan,False
daw_json_link,px4-autopilot,-12.0,nan,nan,nan,False
daw_json_link,qfield,-12.0,nan,nan,nan,False
daw_json_link,qownnotes,-12.0,nan,nan,nan,False
daw_json_link,qsvenc,-6.0,nan,nan,nan,False
daw_json_link,quiet,601.0,nan,nan,nan,False
daw_json_link,rainmeter,-11.0,nan,nan,nan,False
daw_json_link,rapidfuzz,13.0,nan,nan,nan,False
daw_json_link,react-native-code-push,40.0,nan,nan,nan,False
daw_json_link,react-native-windows,-12.0,nan,nan,nan,False
daw_json_link,redisgraph,30.0,nan,nan,nan,False
daw_json_link,redpanda,-12.0,nan,nan,nan,False
daw_json_link,redumper,-11.0,nan,nan,nan,False
daw_json_link,rocksdb,-12.0,nan,nan,nan,False
daw_json_link,rogue,-12.0,nan,nan,nan,False
daw_json_link,s2n-tls,39.0,nan,nan,nan,False
daw_json_link,sandboxie,17.0,nan,nan,nan,False
daw_json_link,score,-2.0,nan,nan,nan,False
daw_json_link,sdk,-12.0,nan,nan,nan,False
daw_json_link,sdrangel,-12.0,nan,nan,nan,False
daw_json_link,server,-12.0,nan,nan,nan,False
daw_json_link,serving,-12.0,nan,nan,nan,False
daw_json_link,sfall,3.0,nan,nan,nan,False
daw_json_link,shotcut,-12.0,nan,nan,nan,False
daw_json_link,sidefxlabs,-12.0,nan,nan,nan,False
daw_json_link,simplewall,-9.0,nan,nan,nan,False
daw_json_link,skaled,-12.0,nan,nan,nan,False
daw_json_link,skyland-beta,-12.0,nan,nan,nan,False
daw_json_link,slang,-12.0,nan,nan,nan,False
daw_json_link,solidity,-12.0,nan,nan,nan,False
daw_json_link,spring,-12.0,nan,nan,nan,False
daw_json_link,src.next,-12.0,nan,nan,nan,False
daw_json_link,stella,-12.0,nan,nan,nan,False
daw_json_link,stellar-core,12.0,nan,nan,nan,False
daw_json_link,studio,-12.0,nan,nan,nan,False
daw_json_link,swiss-gc,-10.0,nan,nan,nan,False
daw_json_link,swoole-src,-12.0,nan,nan,nan,False
daw_json_link,synergy-core,-12.0,nan,nan,nan,False
daw_json_link,systemverilog-plugin,8.0,nan,nan,nan,False
daw_json_link,tablacusexplorer,-12.0,nan,nan,nan,False
daw_json_link,taichi,-12.0,nan,nan,nan,False
daw_json_link,tasmota,4.0,nan,nan,nan,False
daw_json_link,tdengine,55.0,nan,nan,nan,False
daw_json_link,tdesktop,-12.0,nan,nan,nan,False
daw_json_link,tectonic,39.0,nan,nan,nan,False
daw_json_link,tensorflow,-12.0,nan,nan,nan,False
daw_json_link,tenzir,44.0,nan,nan,nan,False
daw_json_link,texstudio,-2.0,nan,nan,nan,False
daw_json_link,thcrap,-12.0,nan,nan,nan,False
daw_json_link,tiledb,-12.0,nan,nan,nan,False
daw_json_link,tket,-12.0,nan,nan,nan,False
daw_json_link,toit,-12.0,nan,nan,nan,False
daw_json_link,torch-mlir,-12.0,nan,nan,nan,False
daw_json_link,treesheets,-10.0,nan,nan,nan,False
daw_json_link,tsmuxer,-12.0,nan,nan,nan,False
daw_json_link,twilightmenu,-12.0,nan,nan,nan,False
daw_json_link,ua3reo-ddc-transceiver,-12.0,nan,nan,nan,False
daw_json_link,ugrep,-12.0,nan,nan,nan,False
daw_json_link,uk-controller-plugin,-12.0,nan,nan,nan,False
daw_json_link,ultimate-nag52-fw,-12.0,nan,nan,nan,False
daw_json_link,umineko-scripting,-8.0,nan,nan,nan,False
daw_json_link,unleashed-firmware,-8.0,nan,nan,nan,False
daw_json_link,unrealmarketplaceplugin,-12.0,nan,nan,nan,False
daw_json_link,uwebsockets,-12.0,nan,nan,nan,False
daw_json_link,v6d,-12.0,nan,nan,nan,False
daw_json_link,verible,-12.0,nan,nan,nan,False
daw_json_link,voukoder,-11.0,nan,nan,nan,False
daw_json_link,vsearch,-12.0,nan,nan,nan,False
daw_json_link,vtm,-11.0,nan,nan,nan,False
daw_json_link,vulkan-hpp,-12.0,nan,nan,nan,False
daw_json_link,waifu2x-extension-gui,-12.0,nan,nan,nan,False
daw_json_link,wallet-core,-12.0,nan,nan,nan,False
daw_json_link,wangle,-12.0,nan,nan,nan,False
daw_json_link,watchman,-12.0,nan,nan,nan,False
daw_json_link,wazuh,18.0,nan,nan,nan,False
daw_json_link,wb-mqtt-serial,-12.0,nan,nan,nan,False
daw_json_link,windows-driver-samples,-9.0,nan,nan,nan,False
daw_json_link,winmerge,-12.0,nan,nan,nan,False
daw_json_link,winmerge-v2-jp,-7.0,nan,nan,nan,False
daw_json_link,wire-avs,10.0,nan,nan,nan,False
daw_json_link,xbmc,-12.0,nan,nan,nan,False
daw_json_link,xemu,-7.0,nan,nan,nan,False
daw_json_link,xlights,-12.0,nan,nan,nan,False
daw_json_link,xmrig,-12.0,nan,nan,nan,False
daw_json_link,xrobot,-10.0,nan,nan,nan,False
daw_json_link,yuzu-mainline,-12.0,nan,nan,nan,False
daw_json_link,zephyr,28.0,nan,nan,nan,False
daw_json_link,zilliqa,-12.0,nan,nan,nan,False
daw_json_link,ziti-sdk-c,4.0,nan,nan,nan,False
daw_json_link,ziti-tunnel-sdk-c,20.0,nan,nan,nan,False
daw_json_link,zpl,0.0,nan,nan,nan,False
daw_json_link,zquestclassic,-12.0,nan,nan,nan,False
ddobuilder,deconz-rest-plugin,5.0,nan,nan,nan,False
ddobuilder,defold,13.0,nan,nan,nan,False
ddobuilder,device-os,20.0,nan,nan,nan,False
ddobuilder,dfhack,0.0,nan,nan,nan,False
ddobuilder,dmf,0.0,nan,nan,nan,False
ddobuilder,dna,0.0,nan,nan,nan,False
ddobuilder,dnslibs,0.0,nan,nan,nan,False
ddobuilder,doomretro,3.0,nan,nan,nan,False
ddobuilder,dosbox-x,12.0,nan,nan,nan,False
ddobuilder,dynamorio,7.0,nan,nan,nan,False
ddobuilder,elasticsearch-sql-odbc,7.0,nan,nan,nan,False
ddobuilder,energyplus,0.0,nan,nan,nan,False
ddobuilder,envoy,0.0,nan,nan,nan,False
ddobuilder,envoy-gloo,1.0,nan,nan,nan,False
ddobuilder,esp-homekit-devices,5.0,nan,nan,nan,False
ddobuilder,esp-idf,74.0,nan,nan,nan,False
ddobuilder,esp-mail-client,1.0,nan,nan,nan,False
ddobuilder,esp8266_milight_hub,11.0,nan,nan,nan,False
ddobuilder,espeasy,0.0,nan,nan,nan,False
ddobuilder,esphome,0.0,nan,nan,nan,False
ddobuilder,espresense,26.0,nan,nan,nan,False
ddobuilder,etl,0.0,nan,nan,nan,False
ddobuilder,explorerpatcher,4.0,nan,nan,nan,False
ddobuilder,exult,0.0,nan,nan,nan,False
ddobuilder,faangband,6.0,nan,nan,nan,False
ddobuilder,farmanager,0.0,nan,nan,nan,False
ddobuilder,fatal,1.0,nan,nan,nan,False
ddobuilder,filament,0.0,nan,nan,nan,False
ddobuilder,file-commander,2.0,nan,nan,nan,False
ddobuilder,firebase-esp-client,1.0,nan,nan,nan,False
ddobuilder,firebase-esp32,1.0,nan,nan,nan,False
ddobuilder,firebase-esp8266,1.0,nan,nan,nan,False
ddobuilder,firmware,18.0,nan,nan,nan,False
ddobuilder,firmware-update,1.0,nan,nan,nan,False
ddobuilder,fizz,0.0,nan,nan,nan,False
ddobuilder,flatpak,12.0,nan,nan,nan,False
ddobuilder,fluent-bit,40.0,nan,nan,nan,False
ddobuilder,folly,0.0,nan,nan,nan,False
ddobuilder,foundationdb,0.0,nan,nan,nan,False
ddobuilder,freebsd-electron,0.0,nan,nan,nan,False
ddobuilder,ftl,12.0,nan,nan,nan,False
ddobuilder,genozip,0.0,nan,nan,nan,False
ddobuilder,gideros,0.0,nan,nan,nan,False
ddobuilder,goldendict-ng,52.0,nan,nan,nan,False
ddobuilder,gporca,0.0,nan,nan,nan,False
ddobuilder,grpc,0.0,nan,nan,nan,False
ddobuilder,gsequencer,0.0,nan,nan,nan,False
ddobuilder,harfbuzz,0.0,nan,nan,nan,False
ddobuilder,hentoid,0.0,nan,nan,nan,False
ddobuilder,hi-nginx,13.0,nan,nan,nan,False
ddobuilder,host-sflow,0.0,nan,nan,nan,False
ddobuilder,hpcc-platform,0.0,nan,nan,nan,False
ddobuilder,icinga2,0.0,nan,nan,nan,False
ddobuilder,icu,0.0,nan,nan,nan,False
ddobuilder,ifcopenshell,0.0,nan,nan,nan,False
ddobuilder,imagemagick,13.0,nan,nan,nan,False
ddobuilder,ing918xx_sdk_source,3.0,nan,nan,nan,False
ddobuilder,intel-graphics-compiler,0.0,nan,nan,nan,False
ddobuilder,iree,85.0,nan,nan,nan,False
ddobuilder,itk-wasm,0.0,nan,nan,nan,False
ddobuilder,kain2,1.0,nan,nan,nan,False
ddobuilder,kram,0.0,nan,nan,nan,False
ddobuilder,lammps,0.0,nan,nan,nan,False
ddobuilder,lbstanza,0.0,nan,nan,nan,False
ddobuilder,ldp,0.0,nan,nan,nan,False
ddobuilder,libbulletjme,13.0,nan,nan,nan,False
ddobuilder,libki-client,0.0,nan,nan,nan,False
ddobuilder,libmem,5.0,nan,nan,nan,False
ddobuilder,libmongocrypt,40.0,nan,nan,nan,False
ddobuilder,libosdp-conformance,0.0,nan,nan,nan,False
ddobuilder,libphonenumber,0.0,nan,nan,nan,False
ddobuilder,libpressio,0.0,nan,nan,nan,False
ddobuilder,libredwg,18.0,nan,nan,nan,False
ddobuilder,libuseful,0.0,nan,nan,nan,False
ddobuilder,libvma,0.0,nan,nan,nan,False
ddobuilder,libxlsxwriter,1.0,nan,nan,nan,False
ddobuilder,lima,0.0,nan,nan,nan,False
ddobuilder,limine,54.0,nan,nan,nan,False
ddobuilder,link-grammar,2.0,nan,nan,nan,False
ddobuilder,linux,157.0,nan,nan,nan,False
ddobuilder,linux-mainline-and-mali-generic-stable-kernel,0.0,nan,nan,nan,False
ddobuilder,lith,0.0,nan,nan,nan,False
ddobuilder,llama.cpp,34.0,nan,nan,nan,False
ddobuilder,longtail,8.0,nan,nan,nan,False
ddobuilder,lsquic,1.0,nan,nan,nan,False
ddobuilder,lyre,0.0,nan,nan,nan,False
ddobuilder,maaassistantarknights,0.0,nan,nan,nan,False
ddobuilder,magic,1.0,nan,nan,nan,False
ddobuilder,magisk,7.0,nan,nan,nan,False
ddobuilder,mame,0.0,nan,nan,nan,False
ddobuilder,maven,0.0,nan,nan,nan,False
ddobuilder,mb-system,0.0,nan,nan,nan,False
ddobuilder,mbed-os,42.0,nan,nan,nan,False
ddobuilder,megachat,0.0,nan,nan,nan,False
ddobuilder,megasync,0.0,nan,nan,nan,False
ddobuilder,minic,2.0,nan,nan,nan,False
ddobuilder,minisatip,8.0,nan,nan,nan,False
ddobuilder,moarvm,0.0,nan,nan,nan,False
ddobuilder,mod_h2,0.0,nan,nan,nan,False
ddobuilder,mod_md,0.0,nan,nan,nan,False
ddobuilder,mongo-c-driver,4.0,nan,nan,nan,False
ddobuilder,moolticute,0.0,nan,nan,nan,False
ddobuilder,moonlight-android,0.0,nan,nan,nan,False
ddobuilder,moonlight-tv,25.0,nan,nan,nan,False
ddobuilder,moosefs,0.0,nan,nan,nan,False
ddobuilder,mympd,20.0,nan,nan,nan,False
ddobuilder,nano-node,11.0,nan,nan,nan,False
ddobuilder,nassp,0.0,nan,nan,nan,False
ddobuilder,nco,0.0,nan,nan,nan,False
ddobuilder,neosphere,16.0,nan,nan,nan,False
ddobuilder,nghttp2,8.0,nan,nan,nan,False
ddobuilder,nimblephysics,0.0,nan,nan,nan,False
ddobuilder,nodegui,46.0,nan,nan,nan,False
ddobuilder,notcurses,53.0,nan,nan,nan,False
ddobuilder,notepad-plus-plus,0.0,nan,nan,nan,False
ddobuilder,npcap,0.0,nan,nan,nan,False
ddobuilder,nuttx-star64,0.0,nan,nan,nan,False
ddobuilder,nvenc,7.0,nan,nan,nan,False
ddobuilder,obs-studio,24.0,nan,nan,nan,False
ddobuilder,obs-studio-node,0.0,nan,nan,nan,False
ddobuilder,omnimidi,19.0,nan,nan,nan,False
ddobuilder,onednn,0.0,nan,nan,nan,False
ddobuilder,oneplus9pro,2.0,nan,nan,nan,False
ddobuilder,oot3d_randomizer,0.0,nan,nan,nan,False
ddobuilder,opengeode,31.0,nan,nan,nan,False
ddobuilder,opengeode-geosciences,0.0,nan,nan,nan,False
ddobuilder,openjkdf2,2.0,nan,nan,nan,False
ddobuilder,openlitespeed,0.0,nan,nan,nan,False
ddobuilder,openpmix,17.0,nan,nan,nan,False
ddobuilder,openstudio,13.0,nan,nan,nan,False
ddobuilder,openttd-patches,14.0,nan,nan,nan,False
ddobuilder,openvisus,9.0,nan,nan,nan,False
ddobuilder,oscar64,0.0,nan,nan,nan,False
ddobuilder,osquery,0.0,nan,nan,nan,False
ddobuilder,outcome,9.0,nan,nan,nan,False
ddobuilder,patchersupportpkg,4.0,nan,nan,nan,False
ddobuilder,pcsx2,0.0,nan,nan,nan,False
ddobuilder,pgbackrest,5.0,nan,nan,nan,False
ddobuilder,pineapple-src,0.0,nan,nan,nan,False
ddobuilder,pmdsky-debug,6.0,nan,nan,nan,False
ddobuilder,ponyc,20.0,nan,nan,nan,False
ddobuilder,power-grid-model,62.0,nan,nan,nan,False
ddobuilder,praat,0.0,nan,nan,nan,False
ddobuilder,protobuf,0.0,nan,nan,nan,False
ddobuilder,proxygen,0.0,nan,nan,nan,False
ddobuilder,proxysql,0.0,nan,nan,nan,False
ddobuilder,prusaslicer,0.0,nan,nan,nan,False
ddobuilder,pspg,2.0,nan,nan,nan,False
ddobuilder,px4-autopilot,0.0,nan,nan,nan,False
ddobuilder,qfield,0.0,nan,nan,nan,False
ddobuilder,qownnotes,0.0,nan,nan,nan,False
ddobuilder,qsvenc,6.0,nan,nan,nan,False
ddobuilder,quiet,613.0,nan,nan,nan,False
ddobuilder,rainmeter,1.0,nan,nan,nan,False
ddobuilder,rapidfuzz,25.0,nan,nan,nan,False
ddobuilder,react-native-code-push,52.0,nan,nan,nan,False
ddobuilder,react-native-windows,0.0,nan,nan,nan,False
ddobuilder,redisgraph,42.0,nan,nan,nan,False
ddobuilder,redpanda,0.0,nan,nan,nan,False
ddobuilder,redumper,1.0,nan,nan,nan,False
ddobuilder,rocksdb,0.0,nan,nan,nan,False
ddobuilder,rogue,0.0,nan,nan,nan,False
ddobuilder,s2n-tls,51.0,nan,nan,nan,False
ddobuilder,sandboxie,29.0,nan,nan,nan,False
ddobuilder,score,10.0,nan,nan,nan,False
ddobuilder,sdk,0.0,nan,nan,nan,False
ddobuilder,sdrangel,0.0,nan,nan,nan,False
ddobuilder,server,0.0,nan,nan,nan,False
ddobuilder,serving,0.0,nan,nan,nan,False
ddobuilder,sfall,15.0,nan,nan,nan,False
ddobuilder,shotcut,0.0,nan,nan,nan,False
ddobuilder,sidefxlabs,0.0,nan,nan,nan,False
ddobuilder,simplewall,3.0,nan,nan,nan,False
ddobuilder,skaled,0.0,nan,nan,nan,False
ddobuilder,skyland-beta,0.0,nan,nan,nan,False
ddobuilder,slang,0.0,nan,nan,nan,False
ddobuilder,solidity,0.0,nan,nan,nan,False
ddobuilder,spring,0.0,nan,nan,nan,False
ddobuilder,src.next,0.0,nan,nan,nan,False
ddobuilder,stella,0.0,nan,nan,nan,False
ddobuilder,stellar-core,24.0,nan,nan,nan,False
ddobuilder,studio,0.0,nan,nan,nan,False
ddobuilder,swiss-gc,2.0,nan,nan,nan,False
ddobuilder,swoole-src,0.0,nan,nan,nan,False
ddobuilder,synergy-core,0.0,nan,nan,nan,False
ddobuilder,systemverilog-plugin,20.0,nan,nan,nan,False
ddobuilder,tablacusexplorer,0.0,nan,nan,nan,False
ddobuilder,taichi,0.0,nan,nan,nan,False
ddobuilder,tasmota,16.0,nan,nan,nan,False
ddobuilder,tdengine,67.0,nan,nan,nan,False
ddobuilder,tdesktop,0.0,nan,nan,nan,False
ddobuilder,tectonic,51.0,nan,nan,nan,False
ddobuilder,tensorflow,0.0,nan,nan,nan,False
ddobuilder,tenzir,56.0,nan,nan,nan,False
ddobuilder,texstudio,10.0,nan,nan,nan,False
ddobuilder,thcrap,0.0,nan,nan,nan,False
ddobuilder,tiledb,0.0,nan,nan,nan,False
ddobuilder,tket,0.0,nan,nan,nan,False
ddobuilder,toit,0.0,nan,nan,nan,False
ddobuilder,torch-mlir,0.0,nan,nan,nan,False
ddobuilder,treesheets,2.0,nan,nan,nan,False
ddobuilder,tsmuxer,0.0,nan,nan,nan,False
ddobuilder,twilightmenu,0.0,nan,nan,nan,False
ddobuilder,ua3reo-ddc-transceiver,0.0,nan,nan,nan,False
ddobuilder,ugrep,0.0,nan,nan,nan,False
ddobuilder,uk-controller-plugin,0.0,nan,nan,nan,False
ddobuilder,ultimate-nag52-fw,0.0,nan,nan,nan,False
ddobuilder,umineko-scripting,4.0,nan,nan,nan,False
ddobuilder,unleashed-firmware,4.0,nan,nan,nan,False
ddobuilder,unrealmarketplaceplugin,0.0,nan,nan,nan,False
ddobuilder,uwebsockets,0.0,nan,nan,nan,False
ddobuilder,v6d,0.0,nan,nan,nan,False
ddobuilder,verible,0.0,nan,nan,nan,False
ddobuilder,voukoder,1.0,nan,nan,nan,False
ddobuilder,vsearch,0.0,nan,nan,nan,False
ddobuilder,vtm,1.0,nan,nan,nan,False
ddobuilder,vulkan-hpp,0.0,nan,nan,nan,False
ddobuilder,waifu2x-extension-gui,0.0,nan,nan,nan,False
ddobuilder,wallet-core,0.0,nan,nan,nan,False
ddobuilder,wangle,0.0,nan,nan,nan,False
ddobuilder,watchman,0.0,nan,nan,nan,False
ddobuilder,wazuh,30.0,nan,nan,nan,False
ddobuilder,wb-mqtt-serial,0.0,nan,nan,nan,False
ddobuilder,windows-driver-samples,3.0,nan,nan,nan,False
ddobuilder,winmerge,0.0,nan,nan,nan,False
ddobuilder,winmerge-v2-jp,5.0,nan,nan,nan,False
ddobuilder,wire-avs,22.0,nan,nan,nan,False
ddobuilder,xbmc,0.0,nan,nan,nan,False
ddobuilder,xemu,5.0,nan,nan,nan,False
ddobuilder,xlights,0.0,nan,nan,nan,False
ddobuilder,xmrig,0.0,nan,nan,nan,False
ddobuilder,xrobot,2.0,nan,nan,nan,False
ddobuilder,yuzu-mainline,0.0,nan,nan,nan,False
ddobuilder,zephyr,40.0,nan,nan,nan,False
ddobuilder,zilliqa,0.0,nan,nan,nan,False
ddobuilder,ziti-sdk-c,16.0,nan,nan,nan,False
ddobuilder,ziti-tunnel-sdk-c,32.0,nan,nan,nan,False
ddobuilder,zpl,12.0,nan,nan,nan,False
ddobuilder,zquestclassic,0.0,nan,nan,nan,False
deconz-rest-plugin,defold,8.0,nan,nan,nan,False
deconz-rest-plugin,device-os,15.0,nan,nan,nan,False
deconz-rest-plugin,dfhack,-5.0,nan,nan,nan,False
deconz-rest-plugin,dmf,-5.0,nan,nan,nan,False
deconz-rest-plugin,dna,-5.0,nan,nan,nan,False
deconz-rest-plugin,dnslibs,-5.0,nan,nan,nan,False
deconz-rest-plugin,doomretro,-2.0,nan,nan,nan,False
deconz-rest-plugin,dosbox-x,7.0,nan,nan,nan,False
deconz-rest-plugin,dynamorio,2.0,nan,nan,nan,False
deconz-rest-plugin,elasticsearch-sql-odbc,2.0,nan,nan,nan,False
deconz-rest-plugin,energyplus,-5.0,nan,nan,nan,False
deconz-rest-plugin,envoy,-5.0,nan,nan,nan,False
deconz-rest-plugin,envoy-gloo,-4.0,nan,nan,nan,False
deconz-rest-plugin,esp-homekit-devices,0.0,nan,nan,nan,False
deconz-rest-plugin,esp-idf,69.0,nan,nan,nan,False
deconz-rest-plugin,esp-mail-client,-4.0,nan,nan,nan,False
deconz-rest-plugin,esp8266_milight_hub,6.0,nan,nan,nan,False
deconz-rest-plugin,espeasy,-5.0,nan,nan,nan,False
deconz-rest-plugin,esphome,-5.0,nan,nan,nan,False
deconz-rest-plugin,espresense,21.0,nan,nan,nan,False
deconz-rest-plugin,etl,-5.0,nan,nan,nan,False
deconz-rest-plugin,explorerpatcher,-1.0,nan,nan,nan,False
deconz-rest-plugin,exult,-5.0,nan,nan,nan,False
deconz-rest-plugin,faangband,1.0,nan,nan,nan,False
deconz-rest-plugin,farmanager,-5.0,nan,nan,nan,False
deconz-rest-plugin,fatal,-4.0,nan,nan,nan,False
deconz-rest-plugin,filament,-5.0,nan,nan,nan,False
deconz-rest-plugin,file-commander,-3.0,nan,nan,nan,False
deconz-rest-plugin,firebase-esp-client,-4.0,nan,nan,nan,False
deconz-rest-plugin,firebase-esp32,-4.0,nan,nan,nan,False
deconz-rest-plugin,firebase-esp8266,-4.0,nan,nan,nan,False
deconz-rest-plugin,firmware,13.0,nan,nan,nan,False
deconz-rest-plugin,firmware-update,-4.0,nan,nan,nan,False
deconz-rest-plugin,fizz,-5.0,nan,nan,nan,False
deconz-rest-plugin,flatpak,7.0,nan,nan,nan,False
deconz-rest-plugin,fluent-bit,35.0,nan,nan,nan,False
deconz-rest-plugin,folly,-5.0,nan,nan,nan,False
deconz-rest-plugin,foundationdb,-5.0,nan,nan,nan,False
deconz-rest-plugin,freebsd-electron,-5.0,nan,nan,nan,False
deconz-rest-plugin,ftl,7.0,nan,nan,nan,False
deconz-rest-plugin,genozip,-5.0,nan,nan,nan,False
deconz-rest-plugin,gideros,-5.0,nan,nan,nan,False
deconz-rest-plugin,goldendict-ng,47.0,nan,nan,nan,False
deconz-rest-plugin,gporca,-5.0,nan,nan,nan,False
deconz-rest-plugin,grpc,-5.0,nan,nan,nan,False
deconz-rest-plugin,gsequencer,-5.0,nan,nan,nan,False
deconz-rest-plugin,harfbuzz,-5.0,nan,nan,nan,False
deconz-rest-plugin,hentoid,-5.0,nan,nan,nan,False
deconz-rest-plugin,hi-nginx,8.0,nan,nan,nan,False
deconz-rest-plugin,host-sflow,-5.0,nan,nan,nan,False
deconz-rest-plugin,hpcc-platform,-5.0,nan,nan,nan,False
deconz-rest-plugin,icinga2,-5.0,nan,nan,nan,False
deconz-rest-plugin,icu,-5.0,nan,nan,nan,False
deconz-rest-plugin,ifcopenshell,-5.0,nan,nan,nan,False
deconz-rest-plugin,imagemagick,8.0,nan,nan,nan,False
deconz-rest-plugin,ing918xx_sdk_source,-2.0,nan,nan,nan,False
deconz-rest-plugin,intel-graphics-compiler,-5.0,nan,nan,nan,False
deconz-rest-plugin,iree,80.0,nan,nan,nan,False
deconz-rest-plugin,itk-wasm,-5.0,nan,nan,nan,False
deconz-rest-plugin,kain2,-4.0,nan,nan,nan,False
deconz-rest-plugin,kram,-5.0,nan,nan,nan,False
deconz-rest-plugin,lammps,-5.0,nan,nan,nan,False
deconz-rest-plugin,lbstanza,-5.0,nan,nan,nan,False
deconz-rest-plugin,ldp,-5.0,nan,nan,nan,False
deconz-rest-plugin,libbulletjme,8.0,nan,nan,nan,False
